id,label,project,refactor,method,source class,target class,url
12364,1,orientechnologies/orientdb,"Move Method	private createRecord(database ODatabaseDocumentTx, i int) : ODocument from class com.orientechnologies.orient.server.distributed.AbstractServerClusterTxTest.Writer to protected createRecord(database ODatabaseDocumentTx, serverId int, i int) : ODocument from class com.orientechnologies.orient.server.distributed.AbstractServerClusterTxTest",createRecord,com.orientechnologies.orient.server.distributed.AbstractServerClusterTxTest.Writer,com.orientechnologies.orient.server.distributed.AbstractServerClusterTxTest,https://github.com/orientechnologies/orientdb/commit/f8a2db725980861bc413f436106785b1927e929d
20977,2,ben-manes/caffeine,"Move Method	public equals(o Object) : boolean from class com.github.benmanes.caffeine.jcache.Expirable to public equals(o Object) : boolean from class com.github.benmanes.caffeine.jcache.expiry.JCacheExpiryPolicy",equals,com.github.benmanes.caffeine.jcache.Expirable,com.github.benmanes.caffeine.jcache.expiry.JCacheExpiryPolicy,https://github.com/ben-manes/caffeine/commit/788594fc2683f2f4dae6238a60f8924c92f88b2a
16170,2,apache/dubbo,"Move Method	public stopAsync() : boolean from class org.apache.dubbo.rpc.RpcServiceContext to public stopAsync() : boolean from class org.apache.dubbo.rpc.RpcContextAttachment",stopAsync,org.apache.dubbo.rpc.RpcServiceContext,org.apache.dubbo.rpc.RpcContextAttachment,https://github.com/apache/dubbo/commit/84c4b070a98cd58797cfade518c72099d25e34dc
13881,1,bisq-network/bisq,"Move Method	public formatLargeFiatWithUnitPostFix(value double, currency String) : String from class bisq.desktop.util.DisplayUtils to public formatLargeFiatWithUnitPostFix(value double, currency String) : String from class bisq.core.util.VolumeUtil",formatLargeFiatWithUnitPostFix,bisq.desktop.util.DisplayUtils,bisq.core.util.VolumeUtil,https///github.com/bisq-network/bisq/commit/db6e2a51b2243c84a0be7cef7ae012d348359c1d
22658,0,questdb/questdb,"Move Method	public getTelemetryConfiguration() : TelemetryConfiguration from class io.questdb.ServerConfiguration to public getTelemetryConfiguration() : TelemetryConfiguration from class io.questdb.cairo.CairoConfiguration",getTelemetryConfiguration,io.questdb.ServerConfiguration,io.questdb.cairo.CairoConfiguration,https://github.com/questdb/questdb/commit/b0890613657401604fabcf495c381dfa517f5e68
6741,1,stanfordnlp/CoreNLP,"Move Method	public sentimentString(sentiment int) : String from class edu.stanford.nlp.sentiment.SentimentPipeline to public sentimentString(sentiment int) : String from class edu.stanford.nlp.sentiment.SentimentUtils",sentimentString,edu.stanford.nlp.sentiment.SentimentPipeline,edu.stanford.nlp.sentiment.SentimentUtils,https://github.com/stanfordnlp/CoreNLP/commit/bf89721e38ace2a189e75c352df1cd96ee843016
24009,0,gocd/gocd,"Move Method	public httpException(ex HttpException, req Request, res Response) : void from class com.thoughtworks.go.api.ControllerMethods to private httpException(ex HttpException, req Request, res Response) : void from class com.thoughtworks.go.spark.RoutesHelper",httpException,com.thoughtworks.go.api.ControllerMethods,com.thoughtworks.go.spark.RoutesHelper,https://github.com/gocd/gocd/commit/a6d59c3b97e91bf70eb0d4cc278eb802d9d337c2
20534,0,keycloak/keycloak,"Move Method	public setGroups(groups Collection<GroupEntity>) : void from class org.keycloak.models.jpa.entities.RealmEntity to public setGroups(groups List<String>) : void from class org.keycloak.representations.idm.UserRepresentation",setGroups,org.keycloak.models.jpa.entities.RealmEntity,org.keycloak.representations.idm.UserRepresentation,https://github.com/keycloak/keycloak/commit/bff334d3659fbea739d03485d52a343cddd71361
11295,1,opensearch-project/OpenSearch,"Move Method	private validateAndGetDateHistogramInterval(dateHistogram DateHistogramAggregationBuilder) : long from class org.elasticsearch.xpack.ml.datafeed.DatafeedConfig to private validateAndGetDateHistogramInterval(dateHistogram DateHistogramAggregationBuilder) : long from class org.elasticsearch.xpack.ml.datafeed.extractor.ExtractorUtils",validateAndGetDateHistogramInterval,org.elasticsearch.xpack.ml.datafeed.DatafeedConfig,org.elasticsearch.xpack.ml.datafeed.extractor.ExtractorUtils,https://github.com/opensearch-project/OpenSearch/commit/f9104b7127a758d384eaae100768a2fe73e76a77
27201,2,hazelcast/hazelcast,"Move And Rename Method	public testPutAsyncVoid() : void from class com.hazelcast.internal.adapter.TransactionalMapDataStructureAdapterTest to public testSetAsync() : void from class com.hazelcast.internal.adapter.ReplicatedMapDataStructureAdapterTest",testPutAsyncVoid,com.hazelcast.internal.adapter.TransactionalMapDataStructureAdapterTest,com.hazelcast.internal.adapter.ReplicatedMapDataStructureAdapterTest,https://github.com/hazelcast/hazelcast/commit/8ea9c67bd4f8c78988897f42158d57cebe283091
21962,2,neo4j/neo4j,"Move And Rename Method	public stopServer() : void from class org.neo4j.server.rest.PathsFunctionalTest to public stopNeoServer() : void from class org.neo4j.server.rest.FunctionalTestBase",stopServer,org.neo4j.server.rest.PathsFunctionalTest,org.neo4j.server.rest.FunctionalTestBase,https://github.com/neo4j/neo4j/commit/16c17957b6b7606d45d8ddbec3ef93a867ec641a
27812,0,LSPosed/LSPosed,"Move Method	public rewriteXmlReferencesNative(parserPtr long, origRes XResources, repRes Resources) : void from class com.elderdrivers.riru.edxp.Main to private rewriteXmlReferencesNative(parserPtr long, origRes XResources, repRes Resources) : void from class android.content.res.XResources",rewriteXmlReferencesNative,com.elderdrivers.riru.edxp.Main,android.content.res.XResources,https://github.com/LSPosed/LSPosed/commit/20c83e4db7fd390d99727719da8543f7ef3f5f88
6419,1,nathanmarz/storm,"Move Method	public getUsedPorts(cluster Cluster) : List<Integer> from class backtype.storm.scheduler.SupervisorDetails to public getUsedPorts(supervisor SupervisorDetails) : List<Integer> from class backtype.storm.scheduler.Cluster",getUsedPorts,backtype.storm.scheduler.SupervisorDetails,backtype.storm.scheduler.Cluster,https://github.com/nathanmarz/storm/commit/7520648c8169537fdf00e36bbc47fb659b0a646a
14182,1,apache/pinot,"Move Method	public isIngraphDataset(schema Schema) : boolean from class com.linkedin.thirdeye.autoload.pinot.metrics.ConfigGenerator to private isIngraphDataset(schema Schema) : boolean from class com.linkedin.thirdeye.autoload.pinot.metrics.AutoLoadPinotMetricsService",isIngraphDataset,com.linkedin.thirdeye.autoload.pinot.metrics.ConfigGenerator,com.linkedin.thirdeye.autoload.pinot.metrics.AutoLoadPinotMetricsService,https://github.com/apache/pinot/commit/7b0feac734d1c32aa5caa13a100de0c1433ca1a5
23533,2,swagger-api/swagger-core,"Move Method	public isContext(annotations List<Annotation>) : boolean from class io.swagger.jaxrs.utils.ReflectionUtils to private isContext(annotations List<Annotation>) : boolean from class io.swagger.jaxrs.utils.ReaderUtils",isContext,io.swagger.jaxrs.utils.ReflectionUtils,io.swagger.jaxrs.utils.ReaderUtils,https://github.com/swagger-api/swagger-core/commit/e72604a390fe2bb96aa5b65798e2d4ad2edff259
24764,2,Alluxio/alluxio,"Move And Rename Method	public pages() : long from class alluxio.client.file.cache.store.RocksPageStore to public bytes() : long from class alluxio.client.file.cache.DefaultMetaStore",pages,alluxio.client.file.cache.store.RocksPageStore,alluxio.client.file.cache.DefaultMetaStore,https://github.com/Alluxio/alluxio/commit/b2df85b6eb656479f80a889f7db2f5d1a07f1ce6
1808,1,google/ExoPlayer,"Move Method	public readToEnd(dataSource DataSource) : byte[] from class com.google.android.exoplayer2.testutil.TestUtil to public readToEnd(dataSource DataSource) : byte[] from class com.google.android.exoplayer2.util.Util",readToEnd,com.google.android.exoplayer2.testutil.TestUtil,com.google.android.exoplayer2.util.Util,https://github.com/google/ExoPlayer/commit/fac351501681e6121bc37e546ad95172b2236135
23494,1,checkstyle/checkstyle,"Move Method	public setCharset(aCharset String) : void from class com.puppycrawl.tools.checkstyle.api.AbstractFileSetCheck to public setCharset(aCharset String) : void from class com.puppycrawl.tools.checkstyle.Checker",setCharset,com.puppycrawl.tools.checkstyle.api.AbstractFileSetCheck,com.puppycrawl.tools.checkstyle.Checker,https://github.com/checkstyle/checkstyle/commit/2e4762f1716c8d12c9652aad68cb4558181bb60c
23164,2,theonedev/onedev,"Move Method	public getActivity(withRequest PullRequest) : String from class io.onedev.server.model.support.pullrequest.changedata.PullRequestReferencedFromPullRequestData to public getActivity() : String from class io.onedev.server.model.support.pullrequest.changedata.PullRequestMergeData",getActivity,io.onedev.server.model.support.pullrequest.changedata.PullRequestReferencedFromPullRequestData,io.onedev.server.model.support.pullrequest.changedata.PullRequestMergeData,https://github.com/theonedev/onedev/commit/f4075e724362a84a0b2be7c65d615203bba7913e
22633,0,stanfordnlp/CoreNLP,"Move Method	public getConllUFeatures() : CoreNLPProtos.MapStringString from class edu.stanford.nlp.pipeline.CoreNLPProtos.SentenceOrBuilder to public getConllUFeatures() : CoreNLPProtos.MapStringString from class edu.stanford.nlp.pipeline.CoreNLPProtos.TokenOrBuilder",getConllUFeatures,edu.stanford.nlp.pipeline.CoreNLPProtos.SentenceOrBuilder,edu.stanford.nlp.pipeline.CoreNLPProtos.TokenOrBuilder,https://github.com/stanfordnlp/CoreNLP/commit/e2affaa3ef70c469abd62af8c310fb59bf588395
18718,2,oracle/graal,"Move Method	package getReturn(snippet String) : ReturnNode from class com.oracle.graal.compiler.test.ea.PEAReadEliminationTest to package getReturn(snippet String) : ReturnNode from class com.oracle.graal.compiler.test.ea.EarlyReadEliminationTest",getReturn,com.oracle.graal.compiler.test.ea.PEAReadEliminationTest,com.oracle.graal.compiler.test.ea.EarlyReadEliminationTest,https///github.com/oracle/graal/commit/45e8476f8b0484262cefa81cfa471476cc73b363
10907,1,hibernate/hibernate-orm,"Move Method	private registerEntityNameResolvers(tuplizer EntityTuplizer, entityNameResolvers Set<EntityNameResolver>) : void from class org.hibernate.metamodel.internal.InflightRuntimeMetamodel to private registerEntityNameResolvers(tuplizer EntityTuplizer, entityNameResolvers Set<EntityNameResolver>) : void from class org.hibernate.metamodel.model.domain.internal.DomainMetamodelImpl",registerEntityNameResolvers,org.hibernate.metamodel.internal.InflightRuntimeMetamodel,org.hibernate.metamodel.model.domain.internal.DomainMetamodelImpl,https://github.com/hibernate/hibernate-orm/commit/00da979e70a415234a29d156a7754eabc37cb75f
4853,1,apache/hadoop,"Move Method	public getApplicationEvent(te TimelineEntity, eventId String) : TimelineEvent from class org.apache.hadoop.yarn.server.timelineservice.storage.common.TimelineStorageUtils to private getApplicationEvent(te TimelineEntity, eventId String) : TimelineEvent from class org.apache.hadoop.yarn.server.timelineservice.storage.HBaseTimelineWriterImpl",getApplicationEvent,org.apache.hadoop.yarn.server.timelineservice.storage.common.TimelineStorageUtils,org.apache.hadoop.yarn.server.timelineservice.storage.HBaseTimelineWriterImpl,https://github.com/apache/hadoop/commit/892b193bd77c15932b4c084c1d525b7017def0d4
15713,2,elastic/elasticsearch,"Move Method	public getTotalCount() : long from class org.elasticsearch.index.cache.filter.FilterCacheStats to public getTotalCount() : long from class org.elasticsearch.index.cache.query.QueryCacheStats",getTotalCount,org.elasticsearch.index.cache.filter.FilterCacheStats,org.elasticsearch.index.cache.query.QueryCacheStats,https://github.com/elastic/elasticsearch/commit/38f5cc236ac6d06556d25eab81f7b05854b326ca
25255,1,evernote/android-job,"Move Method	public setForceAllowApi14(forceAllowApi14 boolean) : void from class com.evernote.android.job.JobApi to public setForceAllowApi14(forceAllowApi14 boolean) : void from class com.evernote.android.job.JobConfig",setForceAllowApi14,com.evernote.android.job.JobApi,com.evernote.android.job.JobConfig,https://github.com/evernote/android-job/commit/1a5409262f62feebcb5ec9dd4b8c77520a6b27aa
30122,2,vespa-engine/vespa,"Move Method	private setData(pathString String, content byte[], root Node, listeners Listeners) : void from class com.yahoo.vespa.curator.mock.MockCurator to private setData(pathString String, content byte[], root MemoryFileSystem.Node, listeners Listeners) : void from class com.yahoo.vespa.curator.mock.MockCuratorFramework",setData,com.yahoo.vespa.curator.mock.MockCurator,com.yahoo.vespa.curator.mock.MockCuratorFramework,https://github.com/vespa-engine/vespa/commit/607dbfedf2fbf8a2bddb5ffb1e23c796eb92dd5f
12317,1,orientechnologies/orientdb,"Move Method	private writeBlob(row OResult, channel OChannelDataOutput, recordSerializer ORecordSerializer) : void from class com.orientechnologies.orient.client.remote.message.OQueryResponse to package writeBlob(row OResult, channel OChannelDataOutput, recordSerializer ORecordSerializer) : void from class com.orientechnologies.orient.client.remote.message.OMessageHelper",writeBlob,com.orientechnologies.orient.client.remote.message.OQueryResponse,com.orientechnologies.orient.client.remote.message.OMessageHelper,https://github.com/orientechnologies/orientdb/commit/edd01977f54ca382ed3d98ab9f728f646fbb6c7b
14543,1,vespa-engine/vespa,"Move And Rename Method	public addDefaultHandler_legacyBuilder(cluster ContainerCluster<? extends Container>) : void from class com.yahoo.vespa.model.container.xml.ContainerModelBuilder to public addDefaultHandlersWithVip() : void from class com.yahoo.vespa.model.container.ContainerCluster",addDefaultHandler_legacyBuilder,com.yahoo.vespa.model.container.xml.ContainerModelBuilder,com.yahoo.vespa.model.container.ContainerCluster,https://github.com/vespa-engine/vespa/commit/81e89336be35e9f9ecbcb3a3409d4546705c87fc
15995,2,spring-projects/spring-framework,"Move And Rename Method	public testBindCalendar() : void from class org.springframework.format.datetime.joda.JodaTimeFormattingTests to public testBindDateAnnotatedPattern() : void from class org.springframework.format.datetime.DateFormattingTests",testBindCalendar,org.springframework.format.datetime.joda.JodaTimeFormattingTests,org.springframework.format.datetime.DateFormattingTests,https://github.com/spring-projects/spring-framework/commit/f4f508d869a61283d1ae794cc9732656eefedf2f
19735,2,openjdk/jdk,"Move Method	public testDropNegative() : void from class ToolBasicTest to public testDropNegative() : void from class ToolSimpleTest",testDropNegative,ToolBasicTest,ToolSimpleTest,https://github.com/openjdk/jdk/commit/1889a6c4fae79308518976d8b9292457a47a01a1
2878,1,oracle/graal,"Move Method	public enterTruffleContext() : void from class com.oracle.truffle.espresso.runtime.JDWPContextImpl to public enterTruffleContext() : void from class com.oracle.truffle.espresso.jdwp.impl.DebuggerController",enterTruffleContext,com.oracle.truffle.espresso.runtime.JDWPContextImpl,com.oracle.truffle.espresso.jdwp.impl.DebuggerController,https///github.com/oracle/graal/commit/618ac1c24a34cf97b2b4fec7c1beae646fed9c52
15519,2,elastic/elasticsearch,"Move Method	package ensureNodesCompatibility(joiningNodeVersion Version, minClusterNodeVersion Version, maxClusterNodeVersion Version) : void from class org.elasticsearch.discovery.zen.MembershipAction to public ensureNodesCompatibility(joiningNodeVersion Version, minClusterNodeVersion Version, maxClusterNodeVersion Version) : void from class org.elasticsearch.cluster.coordination.JoinTaskExecutor",ensureNodesCompatibility,org.elasticsearch.discovery.zen.MembershipAction,org.elasticsearch.cluster.coordination.JoinTaskExecutor,https://github.com/elastic/elasticsearch/commit/a3bb85eeaf856aba23277770bd5aa66a595450ee
36,1,spring-projects/spring-boot,"Move Method	private determineSpringBootVersion() : String from class org.springframework.boot.gradle.plugin.DependencyManagementPluginAction to private determineSpringBootVersion() : String from class org.springframework.boot.gradle.plugin.SpringBootPlugin",determineSpringBootVersion,org.springframework.boot.gradle.plugin.DependencyManagementPluginAction,org.springframework.boot.gradle.plugin.SpringBootPlugin,https://github.com/spring-projects/spring-boot/commit/2668e41dd51b12701ce3da348122b8024d6d776e
